COUNT;DAY;MONTH;Valore;Valore;Valore;Valore;Valore;Valore;YEAR;;;;;;;;
4;27;6;18;20;25;27,66666667;22,66666667;17,33333333;2016;;;;;;;;
6;28;6;20;25;27,66666667;22,66666667;17,33333333;18,33333333;2016;;;;;;;;
1;29;6;25;27,66666667;22,66666667;17,33333333;18,33333333;27,66666667;2016;;;;;;;;
4;30;6;27,66666667;22,66666667;17,33333333;18,33333333;27,66666667;25,66666667;2016;;;;;;;;
5;1;7;22,66666667;17,33333333;18,33333333;27,66666667;25,66666667;29,66666667;2016;;;;;;;;
2;2;7;17,33333333;18,33333333;27,66666667;25,66666667;29,66666667;28;2016;;;;;;;;
3;3;7;18,33333333;27,66666667;25,66666667;29,66666667;28;31,66666667;2016;;;;;;;;
2;4;7;27,66666667;25,66666667;29,66666667;28;31,66666667;33;2016;;;;;;;;
4;5;7;25,66666667;29,66666667;28;31,66666667;33;25,66666667;2016;;;;;;;;
2;6;7;29,66666667;28;31,66666667;33;25,66666667;17;2016;;;;;;;;
2;7;7;28;31,66666667;33;25,66666667;17;21;2016;;;;;;;;
4;8;7;31,66666667;33;25,66666667;17;21;11;2016;;;;;;;;
4;9;7;33;25,66666667;17;21;11;14,66666667;2016;;;;;;;;
6;10;7;25,66666667;17;21;11;14,66666667;11;2016;;;;;;;;
5;11;7;17;21;11;14,66666667;11;20,33333333;2016;;;;;;;;
4;12;7;21;11;14,66666667;11;20,33333333;19,66666667;2016;;;;;;;;
9;13;7;11;14,66666667;11;20,33333333;19,66666667;32;2016;;;;;;;;
5;14;7;14,66666667;11;20,33333333;19,66666667;32;35,66666667;2016;;;;;;;;
11;15;7;11;20,33333333;19,66666667;32;35,66666667;29,66666667;2016;;;;;;;;
5;16;7;20,33333333;19,66666667;32;35,66666667;29,66666667;23;2016;;;;;;;;
2;17;7;19,66666667;32;35,66666667;29,66666667;23;21;2016;;;;;;;;
3;18;7;32;35,66666667;29,66666667;23;21;20,66666667;2016;;;;;;;;
2;19;7;35,66666667;29,66666667;23;21;20,66666667;29;2016;;;;;;;;
3;20;7;29,66666667;23;21;20,66666667;29;20;2016;;;;;;;;
3;21;7;23;21;20,66666667;29;20;19,66666667;2016;;;;;;;;
5;22;7;21;20,66666667;29;20;19,66666667;24;2016;;;;;;;;
4;23;7;20,66666667;29;20;19,66666667;24;24,33333333;2016;;;;;;;;
4;24;7;29;20;19,66666667;24;24,33333333;20,66666667;2016;;;;;;;;
4;25;7;20;19,66666667;24;24,33333333;20,66666667;13;2016;;;;;;;;
2;26;7;19,66666667;24;24,33333333;20,66666667;13;14,33333333;2016;;;;;;;;
2;27;7;24;24,33333333;20,66666667;13;14,33333333;16,33333333;2016;;;;;;;;
2;28;7;24,33333333;20,66666667;13;14,33333333;16,33333333;21,66666667;2016;;;;;;;;
7;29;7;20,66666667;13;14,33333333;16,33333333;21,66666667;24,33333333;2016;;;;;;;;
6;30;7;13;14,33333333;16,33333333;21,66666667;24,33333333;7,333333333;2016;;;;;;;;
2;31;7;14,33333333;16,33333333;21,66666667;24,33333333;7,333333333;10,33333333;2016;;;;;;;;
4;1;8;16,33333333;21,66666667;24,33333333;7,333333333;10,33333333;14,33333333;2016;;;;;;;;
4;2;8;21,66666667;24,33333333;7,333333333;10,33333333;14,33333333;19,33333333;2016;;;;;;;;
3;3;8;24,33333333;7,333333333;10,33333333;14,33333333;19,33333333;21;2016;;;;;;;;
3;4;8;7,333333333;10,33333333;14,33333333;19,33333333;21;9;2016;;;;;;;;
4;5;8;10,33333333;14,33333333;19,33333333;21;9;8,333333333;2016;;;;;;;;
6;6;8;14,33333333;19,33333333;21;9;8,333333333;13,33333333;2016;;;;;;;;
4;7;8;19,33333333;21;9;8,333333333;13,33333333;16;2016;;;;;;;;
4;8;8;21;9;8,333333333;13,33333333;16;20,33333333;2016;;;;;;;;
2;9;8;9;8,333333333;13,33333333;16;20,33333333;18,33333333;2016;;;;;;;;
2;10;8;8,333333333;13,33333333;16;20,33333333;18,33333333;18;2016;;;;;;;;
2;11;8;13,33333333;16;20,33333333;18,33333333;18;16;2016;;;;;;;;
2;12;8;16;20,33333333;18,33333333;18;16;17,66666667;2016;;;;;;;;
1;13;8;20,33333333;18,33333333;18;16;17,66666667;19,33333333;2016;;;;;;;;
3;14;8;18,33333333;18;16;17,66666667;19,33333333;27,33333333;2016;;;;;;;;
3;15;8;18;16;17,66666667;19,33333333;27,33333333;17;2016;;;;;;;;
2;16;8;16;17,66666667;19,33333333;27,33333333;17;13;2016;;;;;;;;
3;17;8;17,66666667;19,33333333;27,33333333;17;13;21;2016;;;;;;;;
1;18;8;19,33333333;27,33333333;17;13;21;25,5;2016;;;;;;;;
1;19;8;27,33333333;17;13;21;25,5;26;2016;;;;;;;;
3;20;8;17;13;21;25,5;26;26,33333333;2016;;;;;;;;
2;21;8;13;21;25,5;26;26,33333333;27,33333333;2016;;;;;;;;
4;22;8;21;25,5;26;26,33333333;27,33333333;27,33333333;2016;;;;;;;;
3;23;8;25,5;26;26,33333333;27,33333333;27,33333333;23,33333333;2016;;;;;;;;
1;24;8;26;26,33333333;27,33333333;27,33333333;23,33333333;18,33333333;2016;;;;;;;;
4;25;8;26,33333333;27,33333333;27,33333333;23,33333333;18,33333333;23;2016;;;;;;;;
2;26;8;27,33333333;27,33333333;23,33333333;18,33333333;23;32,66666667;2016;;;;;;;;
1;27;8;27,33333333;23,33333333;18,33333333;23;32,66666667;35;2016;;;;;;;;
3;28;8;23,33333333;18,33333333;23;32,66666667;35;35;2016;;;;;;;;
3;29;8;18,33333333;23;32,66666667;35;35;32,66666667;2016;;;;;;;;
2;30;8;23;32,66666667;35;35;32,66666667;22,66666667;2016;;;;;;;;
5;31;8;32,66666667;35;35;32,66666667;22,66666667;25,66666667;2016;;;;;;;;
8;1;9;35;35;32,66666667;22,66666667;25,66666667;20;2016;;;;;;;;
6;2;9;35;32,66666667;22,66666667;25,66666667;20;37,5;2016;;;;;;;;
3;3;9;32,66666667;22,66666667;25,66666667;20;37,5;50;2016;;;;;;;;
4;4;9;22,66666667;25,66666667;20;37,5;50;34,66666667;2016;;;;;;;;
5;5;9;25,66666667;20;37,5;50;34,66666667;28,33333333;2016;;;;;;;;
3;6;9;20;37,5;50;34,66666667;28,33333333;35;2016;;;;;;;;
6;7;9;37,5;50;34,66666667;28,33333333;35;44;2016;;;;;;;;
4;8;9;50;34,66666667;28,33333333;35;44;47,33333333;2016;;;;;;;;
4;9;9;34,66666667;28,33333333;35;44;47,33333333;40,33333333;2016;;;;;;;;
5;10;9;28,33333333;35;44;47,33333333;40,33333333;23,66666667;2016;;;;;;;;
3;11;9;35;44;47,33333333;40,33333333;23,66666667;18,66666667;2016;;;;;;;;
5;12;9;44;47,33333333;40,33333333;23,66666667;18,66666667;18,33333333;2016;;;;;;;;
4;13;9;47,33333333;40,33333333;23,66666667;18,66666667;18,33333333;17;2016;;;;;;;;
6;14;9;40,33333333;23,66666667;18,66666667;18,33333333;17;21,66666667;2016;;;;;;;;
3;15;9;23,66666667;18,66666667;18,33333333;17;21,66666667;20;2016;;;;;;;;
6;16;9;18,66666667;18,33333333;17;21,66666667;20;29,5;2016;;;;;;;;
1;17;9;18,33333333;17;21,66666667;20;29,5;39,66666667;2016;;;;;;;;
5;18;9;17;21,66666667;20;29,5;39,66666667;25,33333333;2016;;;;;;;;
3;19;9;21,66666667;20;29,5;39,66666667;25,33333333;34,33333333;2016;;;;;;;;
4;20;9;20;29,5;39,66666667;25,33333333;34,33333333;45;2016;;;;;;;;
3;21;9;29,5;39,66666667;25,33333333;34,33333333;45;45,66666667;2016;;;;;;;;
4;22;9;39,66666667;25,33333333;34,33333333;45;45,66666667;54;2016;;;;;;;;
3;23;9;25,33333333;34,33333333;45;45,66666667;54;57,33333333;2016;;;;;;;;
6;24;9;34,33333333;45;45,66666667;54;57,33333333;32,33333333;2016;;;;;;;;
7;25;9;45;45,66666667;54;57,33333333;32,33333333;23;2016;;;;;;;;
5;26;9;45,66666667;54;57,33333333;32,33333333;23;27,66666667;2016;;;;;;;;
2;27;9;54;57,33333333;32,33333333;23;27,66666667;24,33333333;2016;;;;;;;;
4;28;9;57,33333333;32,33333333;23;27,66666667;24,33333333;27,66666667;2016;;;;;;;;
5;29;9;32,33333333;23;27,66666667;24,33333333;27,66666667;34,66666667;2016;;;;;;;;
2;30;9;23;27,66666667;24,33333333;27,66666667;34,66666667;18,66666667;2016;;;;;;;;
3;1;10;27,66666667;24,33333333;27,66666667;34,66666667;18,66666667;41,33333333;2016;;;;;;;;
2;2;10;24,33333333;27,66666667;34,66666667;18,66666667;41,33333333;37,33333333;2016;;;;;;;;
6;3;10;27,66666667;34,66666667;18,66666667;41,33333333;37,33333333;18,33333333;2016;;;;;;;;
3;4;10;34,66666667;18,66666667;41,33333333;37,33333333;18,33333333;12;2016;;;;;;;;
4;5;10;18,66666667;41,33333333;37,33333333;18,33333333;12;18,66666667;2016;;;;;;;;
1;6;10;41,33333333;37,33333333;18,33333333;12;18,66666667;30,66666667;2016;;;;;;;;
3;7;10;37,33333333;18,33333333;12;18,66666667;30,66666667;31,33333333;2016;;;;;;;;
3;8;10;18,33333333;12;18,66666667;30,66666667;31,33333333;11,5;2016;;;;;;;;
6;9;10;12;18,66666667;30,66666667;31,33333333;11,5;19,5;2016;;;;;;;;
6;10;10;18,66666667;30,66666667;31,33333333;11,5;19,5;24,5;2016;;;;;;;;
7;11;10;30,66666667;31,33333333;11,5;19,5;24,5;49,5;2016;;;;;;;;
3;12;10;31,33333333;11,5;19,5;24,5;49,5;50;2016;;;;;;;;
13;13;10;11,5;19,5;24,5;49,5;50;60,33333333;2016;;;;;;;;
6;14;10;19,5;24,5;49,5;50;60,33333333;42,66666667;2016;;;;;;;;
6;15;10;24,5;49,5;50;60,33333333;42,66666667;23,66666667;2016;;;;;;;;
7;16;10;49,5;50;60,33333333;42,66666667;23,66666667;39,33333333;2016;;;;;;;;
7;17;10;50;60,33333333;42,66666667;23,66666667;39,33333333;35;2016;;;;;;;;
4;18;10;60,33333333;42,66666667;23,66666667;39,33333333;35;33;2016;;;;;;;;
8;19;10;42,66666667;23,66666667;39,33333333;35;33;31;2016;;;;;;;;
6;20;10;23,66666667;39,33333333;35;33;31;31;2016;;;;;;;;
3;21;10;39,33333333;35;33;31;31;26,5;2016;;;;;;;;
6;22;10;35;33;31;31;26,5;42,66666667;2016;;;;;;;;
3;23;10;33;31;31;26,5;42,66666667;54,66666667;2016;;;;;;;;
8;24;10;31;31;26,5;42,66666667;54,66666667;70,33333333;2016;;;;;;;;
2;25;10;31;26,5;42,66666667;54,66666667;70,33333333;60;2016;;;;;;;;
3;26;10;26,5;42,66666667;54,66666667;70,33333333;60;55;2016;;;;;;;;
6;27;10;42,66666667;54,66666667;70,33333333;60;55;55;2016;;;;;;;;
3;28;10;54,66666667;70,33333333;60;55;55;65,33333333;2016;;;;;;;;
3;29;10;70,33333333;60;55;55;65,33333333;33;2016;;;;;;;;
8;30;10;60;55;55;65,33333333;33;29,66666667;2016;;;;;;;;
8;31;10;55;55;65,33333333;33;29,66666667;27,66666667;2016;;;;;;;;
4;1;11;55;65,33333333;33;29,66666667;27,66666667;23,5;2016;;;;;;;;
6;2;11;65,33333333;33;29,66666667;27,66666667;23,5;30,66666667;2016;;;;;;;;
6;3;11;33;29,66666667;27,66666667;23,5;30,66666667;42;2016;;;;;;;;
4;4;11;29,66666667;27,66666667;23,5;30,66666667;42;59,5;2016;;;;;;;;
6;5;11;27,66666667;23,5;30,66666667;42;59,5;59,33333333;2016;;;;;;;;
5;6;11;23,5;30,66666667;42;59,5;59,33333333;41;2016;;;;;;;;
6;7;11;30,66666667;42;59,5;59,33333333;41;38;2016;;;;;;;;
5;8;11;42;59,5;59,33333333;41;38;30,33333333;2016;;;;;;;;
5;9;11;59,5;59,33333333;41;38;30,33333333;42,66666667;2016;;;;;;;;
3;10;11;59,33333333;41;38;30,33333333;42,66666667;76,33333333;2016;;;;;;;;
5;11;11;41;38;30,33333333;42,66666667;76,33333333;115;2016;;;;;;;;
5;12;11;38;30,33333333;42,66666667;76,33333333;115;91;2016;;;;;;;;
8;13;11;30,33333333;42,66666667;76,33333333;115;91;71;2016;;;;;;;;
7;14;11;42,66666667;76,33333333;115;91;71;46;2016;;;;;;;;
6;15;11;76,33333333;115;91;71;46;25,33333333;2016;;;;;;;;
7;16;11;115;91;71;46;25,33333333;20,66666667;2016;;;;;;;;
6;17;11;91;71;46;25,33333333;20,66666667;44;2016;;;;;;;;
2;18;11;71;46;25,33333333;20,66666667;44;31,33333333;2016;;;;;;;;
3;19;11;46;25,33333333;20,66666667;44;31,33333333;21,33333333;2016;;;;;;;;
6;20;11;25,33333333;20,66666667;44;31,33333333;21,33333333;17;2016;;;;;;;;
7;21;11;20,66666667;44;31,33333333;21,33333333;17;39;2016;;;;;;;;
2;22;11;44;31,33333333;21,33333333;17;39;38,33333333;2016;;;;;;;;
6;23;11;31,33333333;21,33333333;17;39;38,33333333;22,33333333;2016;;;;;;;;
6;24;11;21,33333333;17;39;38,33333333;22,33333333;34,66666667;2016;;;;;;;;
5;25;11;17;39;38,33333333;22,33333333;34,66666667;37;2016;;;;;;;;
6;26;11;39;38,33333333;22,33333333;34,66666667;37;43,66666667;2016;;;;;;;;
5;27;11;38,33333333;22,33333333;34,66666667;37;43,66666667;62;2016;;;;;;;;
5;28;11;22,33333333;34,66666667;37;43,66666667;62;69,66666667;2016;;;;;;;;
7;29;11;34,66666667;37;43,66666667;62;69,66666667;92;2016;;;;;;;;
0;30;11;37;43,66666667;62;69,66666667;92;94,66666667;2016;;;;;;;;
6;1;12;43,66666667;62;69,66666667;92;94,66666667;84,66666667;2016;;;;;;;;
4;2;12;62;69,66666667;92;94,66666667;84,66666667;86;2016;;;;;;;;
5;3;12;69,66666667;92;94,66666667;84,66666667;86;82;2016;;;;;;;;
3;4;12;92;94,66666667;84,66666667;86;82;93,33333333;2016;;;;;;;;
8;5;12;94,66666667;84,66666667;86;82;93,33333333;68,33333333;2016;;;;;;;;
5;6;12;84,66666667;86;82;93,33333333;68,33333333;77;2016;;;;;;;;
4;7;12;86;82;93,33333333;68,33333333;77;82;2016;;;;;;;;
2;8;12;82;93,33333333;68,33333333;77;82;63,33333333;2016;;;;;;;;
5;9;12;93,33333333;68,33333333;77;82;63,33333333;84,33333333;2016;;;;;;;;
6;10;12;68,33333333;77;82;63,33333333;84,33333333;79,33333333;2016;;;;;;;;
3;11;12;77;82;63,33333333;84,33333333;79,33333333;84;2016;;;;;;;;
7;12;12;82;63,33333333;84,33333333;79,33333333;84;55,33333333;2016;;;;;;;;
9;13;12;63,33333333;84,33333333;79,33333333;84;55,33333333;58,5;2016;;;;;;;;
5;14;12;84,33333333;79,33333333;84;55,33333333;58,5;43,33333333;2016;;;;;;;;
2;15;12;79,33333333;84;55,33333333;58,5;43,33333333;43,66666667;2016;;;;;;;;
5;16;12;84;55,33333333;58,5;43,33333333;43,66666667;63,66666667;2016;;;;;;;;
5;17;12;55,33333333;58,5;43,33333333;43,66666667;63,66666667;84,66666667;2016;;;;;;;;
7;18;12;58,5;43,33333333;43,66666667;63,66666667;84,66666667;55,66666667;2016;;;;;;;;
11;19;12;43,33333333;43,66666667;63,66666667;84,66666667;55,66666667;83;2016;;;;;;;;
13;20;12;43,66666667;63,66666667;84,66666667;55,66666667;83;82;2016;;;;;;;;
6;21;12;63,66666667;84,66666667;55,66666667;83;82;34;2016;;;;;;;;
1;22;12;84,66666667;55,66666667;83;82;34;44,33333333;2016;;;;;;;;
10;23;12;55,66666667;83;82;34;44,33333333;38,33333333;2016;;;;;;;;
5;24;12;83;82;34;44,33333333;38,33333333;69,66666667;2016;;;;;;;;
5;25;12;82;34;44,33333333;38,33333333;69,66666667;146,6666667;2016;;;;;;;;
6;26;12;34;44,33333333;38,33333333;69,66666667;146,6666667;;2016;;;;;;;;
8;27;12;44,33333333;38,33333333;69,66666667;146,6666667;;71;2016;;;;;;;;
5;28;12;38,33333333;69,66666667;146,6666667;;71;72;2016;;;;;;;;
6;29;12;69,66666667;146,6666667;;71;72;51;2016;;;;;;;;
9;30;12;146,6666667;;71;72;51;16,33333333;2016;;;;;;;;
5;31;12;;71;72;51;16,33333333;19,33333333;2016;;;;;;;;
6;1;1;71;72;51;16,33333333;19,33333333;41;2017;;;;;;;;
2;2;1;72;51;16,33333333;19,33333333;41;39,33333333;2017;;;;;;;;
13;3;1;51;16,33333333;19,33333333;41;39,33333333;77,66666667;2017;;;;;;;;
4;4;1;16,33333333;19,33333333;41;39,33333333;77,66666667;64,33333333;2017;;;;;;;;
6;5;1;19,33333333;41;39,33333333;77,66666667;64,33333333;48;2017;;;;;;;;
6;6;1;41;39,33333333;77,66666667;64,33333333;48;62,33333333;2017;;;;;;;;
7;7;1;39,33333333;77,66666667;64,33333333;48;62,33333333;34;2017;;;;;;;;
3;8;1;77,66666667;64,33333333;48;62,33333333;34;18,66666667;2017;;;;;;;;
5;9;1;64,33333333;48;62,33333333;34;18,66666667;33;2017;;;;;;;;
6;10;1;48;62,33333333;34;18,66666667;33;31;2017;;;;;;;;
7;11;1;62,33333333;34;18,66666667;33;31;38;2017;;;;;;;;
7;12;1;34;18,66666667;33;31;38;62;2017;;;;;;;;
7;13;1;18,66666667;33;31;38;62;59,5;2017;;;;;;;;
8;14;1;33;31;38;62;59,5;75,66666667;2017;;;;;;;;
3;15;1;31;38;62;59,5;75,66666667;93;2017;;;;;;;;
7;16;1;38;62;59,5;75,66666667;93;63,66666667;2017;;;;;;;;
8;17;1;62;59,5;75,66666667;93;63,66666667;66,66666667;2017;;;;;;;;
4;18;1;59,5;75,66666667;93;63,66666667;66,66666667;76;2017;;;;;;;;
5;19;1;75,66666667;93;63,66666667;66,66666667;76;59,66666667;2017;;;;;;;;
2;20;1;93;63,66666667;66,66666667;76;59,66666667;68;2017;;;;;;;;
9;21;1;63,66666667;66,66666667;76;59,66666667;68;72,66666667;2017;;;;;;;;
3;22;1;66,66666667;76;59,66666667;68;72,66666667;99,66666667;2017;;;;;;;;
6;23;1;76;59,66666667;68;72,66666667;99,66666667;132,6666667;2017;;;;;;;;
7;24;1;59,66666667;68;72,66666667;99,66666667;132,6666667;161;2017;;;;;;;;
4;25;1;68;72,66666667;99,66666667;132,6666667;161;158,3333333;2017;;;;;;;;
5;26;1;72,66666667;99,66666667;132,6666667;161;158,3333333;150,6666667;2017;;;;;;;;
4;27;1;99,66666667;132,6666667;161;158,3333333;150,6666667;125;2017;;;;;;;;
7;28;1;132,6666667;161;158,3333333;150,6666667;125;48,66666667;2017;;;;;;;;
2;29;1;161;158,3333333;150,6666667;125;48,66666667;35;2017;;;;;;;;
4;30;1;158,3333333;150,6666667;125;48,66666667;35;33,66666667;2017;;;;;;;;
5;31;1;150,6666667;125;48,66666667;35;33,66666667;39,5;2017;;;;;;;;
4;1;2;125;48,66666667;35;33,66666667;39,5;45;2017;;;;;;;;
7;2;2;48,66666667;35;33,66666667;39,5;45;39,5;2017;;;;;;;;
12;3;2;35;33,66666667;39,5;45;39,5;39,66666667;2017;;;;;;;;
2;4;2;33,66666667;39,5;45;39,5;39,66666667;36,66666667;2017;;;;;;;;
10;5;2;39,5;45;39,5;39,66666667;36,66666667;55,33333333;2017;;;;;;;;
7;6;2;45;39,5;39,66666667;36,66666667;55,33333333;51,66666667;2017;;;;;;;;
3;7;2;39,5;39,66666667;36,66666667;55,33333333;51,66666667;55,66666667;2017;;;;;;;;
2;8;2;39,66666667;36,66666667;55,33333333;51,66666667;55,66666667;46,33333333;2017;;;;;;;;
4;9;2;36,66666667;55,33333333;51,66666667;55,66666667;46,33333333;58,66666667;2017;;;;;;;;
5;10;2;55,33333333;51,66666667;55,66666667;46,33333333;58,66666667;67;2017;;;;;;;;
4;11;2;51,66666667;55,66666667;46,33333333;58,66666667;67;45,66666667;2017;;;;;;;;
6;12;2;55,66666667;46,33333333;58,66666667;67;45,66666667;96;2017;;;;;;;;
2;13;2;46,33333333;58,66666667;67;45,66666667;96;83,33333333;2017;;;;;;;;
3;14;2;58,66666667;67;45,66666667;96;83,33333333;82,5;2017;;;;;;;;
4;15;2;67;45,66666667;96;83,33333333;82,5;61,33333333;2017;;;;;;;;
4;16;2;45,66666667;96;83,33333333;82,5;61,33333333;92,33333333;2017;;;;;;;;
6;17;2;96;83,33333333;82,5;61,33333333;92,33333333;75;2017;;;;;;;;
11;18;2;83,33333333;82,5;61,33333333;92,33333333;75;87;2017;;;;;;;;
11;19;2;82,5;61,33333333;92,33333333;75;87;34,66666667;2017;;;;;;;;
7;20;2;61,33333333;92,33333333;75;87;34,66666667;45,33333333;2017;;;;;;;;
11;21;2;92,33333333;75;87;34,66666667;45,33333333;48,33333333;2017;;;;;;;;
4;22;2;75;87;34,66666667;45,33333333;48,33333333;49;2017;;;;;;;;
2;23;2;87;34,66666667;45,33333333;48,33333333;49;27,33333333;2017;;;;;;;;
3;24;2;34,66666667;45,33333333;48,33333333;49;27,33333333;42,33333333;2017;;;;;;;;
5;25;2;45,33333333;48,33333333;49;27,33333333;42,33333333;52,5;2017;;;;;;;;
1;26;2;48,33333333;49;27,33333333;42,33333333;52,5;33;2017;;;;;;;;
1;27;2;49;27,33333333;42,33333333;52,5;33;16,33333333;2017;;;;;;;;
2;28;2;27,33333333;42,33333333;52,5;33;16,33333333;30;2017;;;;;;;;
5;1;3;42,33333333;52,5;33;16,33333333;30;15,33333333;2017;;;;;;;;
6;2;3;52,5;33;16,33333333;30;15,33333333;24;2017;;;;;;;;
9;3;3;33;16,33333333;30;15,33333333;24;47,33333333;2017;;;;;;;;
6;4;3;16,33333333;30;15,33333333;24;47,33333333;40;2017;;;;;;;;
6;5;3;30;15,33333333;24;47,33333333;40;23,5;2017;;;;;;;;
4;6;3;15,33333333;24;47,33333333;40;23,5;23,66666667;2017;;;;;;;;
7;7;3;24;47,33333333;40;23,5;23,66666667;35;2017;;;;;;;;
3;8;3;47,33333333;40;23,5;23,66666667;35;62;2017;;;;;;;;
6;9;3;40;23,5;23,66666667;35;62;81,66666667;2017;;;;;;;;
6;10;3;23,5;23,66666667;35;62;81,66666667;116,3333333;2017;;;;;;;;
6;11;3;23,66666667;35;62;81,66666667;116,3333333;111,5;2017;;;;;;;;
4;12;3;35;62;81,66666667;116,3333333;111,5;36,66666667;2017;;;;;;;;
4;13;3;62;81,66666667;116,3333333;111,5;36,66666667;44;2017;;;;;;;;
5;14;3;81,66666667;116,3333333;111,5;36,66666667;44;81,5;2017;;;;;;;;
3;15;3;116,3333333;111,5;36,66666667;44;81,5;96,5;2017;;;;;;;;
3;16;3;111,5;36,66666667;44;81,5;96,5;63;2017;;;;;;;;
8;17;3;36,66666667;44;81,5;96,5;63;44,5;2017;;;;;;;;
4;18;3;44;81,5;96,5;63;44,5;31,5;2017;;;;;;;;
5;19;3;81,5;96,5;63;44,5;31,5;46,5;2017;;;;;;;;
7;20;3;96,5;63;44,5;31,5;46,5;16;2017;;;;;;;;
3;21;3;63;44,5;31,5;46,5;16;29,5;2017;;;;;;;;
4;22;3;44,5;31,5;46,5;16;29,5;41;2017;;;;;;;;
2;23;3;31,5;46,5;16;29,5;41;44,66666667;2017;;;;;;;;
2;24;3;46,5;16;29,5;41;44,66666667;49,33333333;2017;;;;;;;;
7;25;3;16;29,5;41;44,66666667;49,33333333;52;2017;;;;;;;;
5;26;3;29,5;41;44,66666667;49,33333333;52;32,33333333;2017;;;;;;;;
4;27;3;41;44,66666667;49,33333333;52;32,33333333;33,5;2017;;;;;;;;
5;28;3;44,66666667;49,33333333;52;32,33333333;33,5;36,33333333;2017;;;;;;;;
10;29;3;49,33333333;52;32,33333333;33,5;36,33333333;35,33333333;2017;;;;;;;;
