COUNT;Valore;Valore;Valore;Valore;Valore;Valore;;;;;;;;
8;27,37222222;25,09872538;25,15677868;25,21575898;26,36273148;26,17592593;;;;;;;;
2;25,09872538;25,15677868;25,21575898;26,36273148;26,17592593;26,51196283;;;;;;;;
4;25,15677868;25,21575898;26,36273148;26,17592593;26,51196283;24,62465278;;;;;;;;
6;25,21575898;26,36273148;26,17592593;26,51196283;24,62465278;25,37210648;;;;;;;;
1;26,36273148;26,17592593;26,51196283;24,62465278;25,37210648;24,25752315;;;;;;;;
4;26,17592593;26,51196283;24,62465278;25,37210648;24,25752315;25,92030162;;;;;;;;
5;26,51196283;24,62465278;25,37210648;24,25752315;25,92030162;26,68171296;;;;;;;;
2;24,62465278;25,37210648;24,25752315;25,92030162;26,68171296;26,68696742;;;;;;;;
3;25,37210648;24,25752315;25,92030162;26,68171296;26,68696742;26,92063694;;;;;;;;
2;24,25752315;25,92030162;26,68171296;26,68696742;26,92063694;28,20579374;;;;;;;;
4;25,92030162;26,68171296;26,68696742;26,92063694;28,20579374;29,40417149;;;;;;;;
2;26,68171296;26,68696742;26,92063694;28,20579374;29,40417149;29,23704994;;;;;;;;
2;26,68696742;26,92063694;28,20579374;29,40417149;29,23704994;24,10034843;;;;;;;;
4;26,92063694;28,20579374;29,40417149;29,23704994;24,10034843;22,484375;;;;;;;;
4;28,20579374;29,40417149;29,23704994;24,10034843;22,484375;22,31319444;;;;;;;;
6;29,40417149;29,23704994;24,10034843;22,484375;22,31319444;22,325;;;;;;;;
5;29,23704994;24,10034843;22,484375;22,31319444;22,325;22,65520833;;;;;;;;
4;24,10034843;22,484375;22,31319444;22,325;22,65520833;23,97314815;;;;;;;;
9;22,484375;22,31319444;22,325;22,65520833;23,97314815;26,44918415;;;;;;;;
5;22,31319444;22,325;22,65520833;23,97314815;26,44918415;27,49699074;;;;;;;;
11;22,325;22,65520833;23,97314815;26,44918415;27,49699074;28,74189815;;;;;;;;
5;22,65520833;23,97314815;26,44918415;27,49699074;28,74189815;27,98587963;;;;;;;;
2;23,97314815;26,44918415;27,49699074;28,74189815;27,98587963;25,75590278;;;;;;;;
3;26,44918415;27,49699074;28,74189815;27,98587963;25,75590278;24,55173611;;;;;;;;
2;27,49699074;28,74189815;27,98587963;25,75590278;24,55173611;25,67326389;;;;;;;;
3;28,74189815;27,98587963;25,75590278;24,55173611;25,67326389;27,909375;;;;;;;;
3;27,98587963;25,75590278;24,55173611;25,67326389;27,909375;26,12361111;;;;;;;;
5;25,75590278;24,55173611;25,67326389;27,909375;26,12361111;25,48654292;;;;;;;;
4;24,55173611;25,67326389;27,909375;26,12361111;25,48654292;24,62094907;;;;;;;;
4;25,67326389;27,909375;26,12361111;25,48654292;24,62094907;26,85497685;;;;;;;;
4;27,909375;26,12361111;25,48654292;24,62094907;26,85497685;27,85509259;;;;;;;;
2;26,12361111;25,48654292;24,62094907;26,85497685;27,85509259;23,71354167;;;;;;;;
2;25,48654292;24,62094907;26,85497685;27,85509259;23,71354167;23,97555041;;;;;;;;
2;24,62094907;26,85497685;27,85509259;23,71354167;23,97555041;25,35219907;;;;;;;;
7;26,85497685;27,85509259;23,71354167;23,97555041;25,35219907;26,43391204;;;;;;;;
6;27,85509259;23,71354167;23,97555041;25,35219907;26,43391204;27,56909722;;;;;;;;
2;23,71354167;23,97555041;25,35219907;26,43391204;27,56909722;21,8900463;;;;;;;;
4;23,97555041;25,35219907;26,43391204;27,56909722;21,8900463;23,54895833;;;;;;;;
4;25,35219907;26,43391204;27,56909722;21,8900463;23,54895833;24,62858796;;;;;;;;
3;26,43391204;27,56909722;21,8900463;23,54895833;24,62858796;24,69606481;;;;;;;;
3;27,56909722;21,8900463;23,54895833;24,62858796;24,69606481;25,26477404;;;;;;;;
4;21,8900463;23,54895833;24,62858796;24,69606481;25,26477404;22,16608796;;;;;;;;
6;23,54895833;24,62858796;24,69606481;25,26477404;22,16608796;20,75185185;;;;;;;;
4;24,62858796;24,69606481;25,26477404;22,16608796;20,75185185;21,49860465;;;;;;;;
4;24,69606481;25,26477404;22,16608796;20,75185185;21,49860465;23,01527778;;;;;;;;
2;25,26477404;22,16608796;20,75185185;21,49860465;23,01527778;25,16319444;;;;;;;;
2;22,16608796;20,75185185;21,49860465;23,01527778;25,16319444;26,59618056;;;;;;;;
2;20,75185185;21,49860465;23,01527778;25,16319444;26,59618056;26,2412037;;;;;;;;
2;21,49860465;23,01527778;25,16319444;26,59618056;26,2412037;25,15555556;;;;;;;;
1;23,01527778;25,16319444;26,59618056;26,2412037;25,15555556;24,26597222;;;;;;;;
3;25,16319444;26,59618056;26,2412037;25,15555556;24,26597222;24,24878331;;;;;;;;
3;26,59618056;26,2412037;25,15555556;24,26597222;24,24878331;23,334375;;;;;;;;
2;26,2412037;25,15555556;24,26597222;24,24878331;23,334375;24,74074074;;;;;;;;
3;25,15555556;24,26597222;24,24878331;23,334375;24,74074074;23,53564815;;;;;;;;
1;24,26597222;24,24878331;23,334375;24,74074074;23,53564815;23,790625;;;;;;;;
1;24,24878331;23,334375;24,74074074;23,53564815;23,790625;24,82569444;;;;;;;;
3;23,334375;24,74074074;23,53564815;23,790625;24,82569444;25,47152778;;;;;;;;
2;24,74074074;23,53564815;23,790625;24,82569444;25,47152778;25,29513889;;;;;;;;
4;23,53564815;23,790625;24,82569444;25,47152778;25,29513889;25,91203704;;;;;;;;
3;23,790625;24,82569444;25,47152778;25,29513889;25,91203704;26,62094907;;;;;;;;
1;24,82569444;25,47152778;25,29513889;25,91203704;26,62094907;26,67858796;;;;;;;;
4;25,47152778;25,29513889;25,91203704;26,62094907;26,67858796;22,81064815;;;;;;;;
2;25,29513889;25,91203704;26,62094907;26,67858796;22,81064815;25,05289352;;;;;;;;
1;25,91203704;26,62094907;26,67858796;22,81064815;25,05289352;25,63198146;;;;;;;;
3;26,62094907;26,67858796;22,81064815;25,05289352;25,63198146;26,49282407;;;;;;;;
3;26,67858796;22,81064815;25,05289352;25,63198146;26,49282407;26,565625;;;;;;;;
2;22,81064815;25,05289352;25,63198146;26,49282407;26,565625;26,01516204;;;;;;;;
5;25,05289352;25,63198146;26,49282407;26,565625;26,01516204;25,92696759;;;;;;;;
8;25,63198146;26,49282407;26,565625;26,01516204;25,92696759;23,94907407;;;;;;;;
6;26,49282407;26,565625;26,01516204;25,92696759;23,94907407;23,52618772;;;;;;;;
3;26,565625;26,01516204;25,92696759;23,94907407;23,52618772;25,15702671;;;;;;;;
4;26,01516204;25,92696759;23,94907407;23,52618772;25,15702671;25,61747685;;;;;;;;
5;25,92696759;23,94907407;23,52618772;25,15702671;25,61747685;25,49594438;;;;;;;;
3;23,94907407;23,52618772;25,15702671;25,61747685;25,49594438;26,03499421;;;;;;;;
6;23,52618772;25,15702671;25,61747685;25,49594438;26,03499421;25,74456019;;;;;;;;
4;25,15702671;25,61747685;25,49594438;26,03499421;25,74456019;25,63793503;;;;;;;;
4;25,61747685;25,49594438;26,03499421;25,74456019;25,63793503;25,25538818;;;;;;;;
5;25,49594438;26,03499421;25,74456019;25,63793503;25,25538818;21,61877173;;;;;;;;
3;26,03499421;25,74456019;25,63793503;25,25538818;21,61877173;20,37372685;;;;;;;;
5;25,74456019;25,63793503;25,25538818;21,61877173;20,37372685;19,80220674;;;;;;;;
4;25,63793503;25,25538818;21,61877173;20,37372685;19,80220674;19,396292;;;;;;;;
6;25,25538818;21,61877173;20,37372685;19,80220674;19,396292;21,44495944;;;;;;;;
3;21,61877173;20,37372685;19,80220674;19,396292;21,44495944;21,09328704;;;;;;;;
6;20,37372685;19,80220674;19,396292;21,44495944;21,09328704;18,24560185;;;;;;;;
1;19,80220674;19,396292;21,44495944;21,09328704;18,24560185;18,45767442;;;;;;;;
5;19,396292;21,44495944;21,09328704;18,24560185;18,45767442;18,89455388;;;;;;;;
3;21,44495944;21,09328704;18,24560185;18,45767442;18,89455388;19,64912689;;;;;;;;
4;21,09328704;18,24560185;18,45767442;18,89455388;19,64912689;18,921875;;;;;;;;
3;18,24560185;18,45767442;18,89455388;19,64912689;18,921875;19,38599537;;;;;;;;
4;18,45767442;18,89455388;19,64912689;18,921875;19,38599537;19,59791667;;;;;;;;
3;18,89455388;19,64912689;18,921875;19,38599537;19,59791667;19,5224537;;;;;;;;
6;19,64912689;18,921875;19,38599537;19,59791667;19,5224537;19,95607477;;;;;;;;
7;18,921875;19,38599537;19,59791667;19,5224537;19,95607477;20,06500579;;;;;;;;
5;19,38599537;19,59791667;19,5224537;19,95607477;20,06500579;18,99594438;;;;;;;;
2;19,59791667;19,5224537;19,95607477;20,06500579;18,99594438;19,03252315;;;;;;;;
4;19,5224537;19,95607477;20,06500579;18,99594438;19,03252315;18,74350877;;;;;;;;
5;19,95607477;20,06500579;18,99594438;19,03252315;18,74350877;17,41981132;;;;;;;;
2;20,06500579;18,99594438;19,03252315;18,74350877;17,41981132;15,54227642;;;;;;;;
3;18,99594438;19,03252315;18,74350877;17,41981132;15,54227642;13,43990499;;;;;;;;
2;19,03252315;18,74350877;17,41981132;15,54227642;13,43990499;13,91666667;;;;;;;;
6;18,74350877;17,41981132;15,54227642;13,43990499;13,91666667;13,97395833;;;;;;;;
3;17,41981132;15,54227642;13,43990499;13,91666667;13,97395833;13,16183295;;;;;;;;
4;15,54227642;13,43990499;13,91666667;13,97395833;13,16183295;11,48824912;;;;;;;;
1;13,43990499;13,91666667;13,97395833;13,16183295;11,48824912;11,0661597;;;;;;;;
3;13,91666667;13,97395833;13,16183295;11,48824912;11,0661597;10,37719715;;;;;;;;
3;13,97395833;13,16183295;11,48824912;11,0661597;10,37719715;10,12373494;;;;;;;;
6;13,16183295;11,48824912;11,0661597;10,37719715;10,12373494;9,967252196;;;;;;;;
6;11,48824912;11,0661597;10,37719715;10,12373494;9,967252196;12,1020979;;;;;;;;
7;11,0661597;10,37719715;10,12373494;9,967252196;12,1020979;14,8300464;;;;;;;;
3;10,37719715;10,12373494;9,967252196;12,1020979;14,8300464;14,58;;;;;;;;
13;10,12373494;9,967252196;12,1020979;14,8300464;14,58;14,85158637;;;;;;;;
6;9,967252196;12,1020979;14,8300464;14,58;14,85158637;13,82164352;;;;;;;;
6;12,1020979;14,8300464;14,58;14,85158637;13,82164352;13,25405093;;;;;;;;
7;14,8300464;14,58;14,85158637;13,82164352;13,25405093;12,34854482;;;;;;;;
7;14,58;14,85158637;13,82164352;13,25405093;12,34854482;11,42939815;;;;;;;;
4;14,85158637;13,82164352;13,25405093;12,34854482;11,42939815;11,14930556;;;;;;;;
8;13,82164352;13,25405093;12,34854482;11,42939815;11,14930556;11,91382114;;;;;;;;
6;13,25405093;12,34854482;11,42939815;11,14930556;11,91382114;12,88400927;;;;;;;;
3;12,34854482;11,42939815;11,14930556;11,91382114;12,88400927;14,33402778;;;;;;;;
6;11,42939815;11,14930556;11,91382114;12,88400927;14,33402778;15,66087963;;;;;;;;
3;11,14930556;11,91382114;12,88400927;14,33402778;15,66087963;13,91818182;;;;;;;;
8;11,91382114;12,88400927;14,33402778;15,66087963;13,91818182;12,71490148;;;;;;;;
2;12,88400927;14,33402778;15,66087963;13,91818182;12,71490148;11,18583433;;;;;;;;
3;14,33402778;15,66087963;13,91818182;12,71490148;11,18583433;10,50750605;;;;;;;;
6;15,66087963;13,91818182;12,71490148;11,18583433;10,50750605;10,79941589;;;;;;;;
3;13,91818182;12,71490148;11,18583433;10,50750605;10,79941589;12,72287048;;;;;;;;
3;12,71490148;11,18583433;10,50750605;10,79941589;12,72287048;11,37714617;;;;;;;;
8;11,18583433;10,50750605;10,79941589;12,72287048;11,37714617;11,8039801;;;;;;;;
8;10,50750605;10,79941589;12,72287048;11,37714617;11,8039801;9,764947245;;;;;;;;
4;10,79941589;12,72287048;11,37714617;11,8039801;9,764947245;9,876725146;;;;;;;;
6;12,72287048;11,37714617;11,8039801;9,764947245;9,876725146;8,296759259;;;;;;;;
6;11,37714617;11,8039801;9,764947245;9,876725146;8,296759259;7,886342593;;;;;;;;
4;11,8039801;9,764947245;9,876725146;8,296759259;7,886342593;5,575115741;;;;;;;;
6;9,764947245;9,876725146;8,296759259;7,886342593;5,575115741;6,197798378;;;;;;;;
5;9,876725146;8,296759259;7,886342593;5,575115741;6,197798378;8,049303944;;;;;;;;
6;8,296759259;7,886342593;5,575115741;6,197798378;8,049303944;7,658449074;;;;;;;;
5;7,886342593;5,575115741;6,197798378;8,049303944;7,658449074;7,767476852;;;;;;;;
5;5,575115741;6,197798378;8,049303944;7,658449074;7,767476852;7,339064327;;;;;;;;
3;6,197798378;8,049303944;7,658449074;7,767476852;7,339064327;5,679490151;;;;;;;;
5;8,049303944;7,658449074;7,767476852;7,339064327;5,679490151;5,682325581;;;;;;;;
5;7,658449074;7,767476852;7,339064327;5,679490151;5,682325581;6,694438007;;;;;;;;
8;7,767476852;7,339064327;5,679490151;5,682325581;6,694438007;7,375;;;;;;;;
7;7,339064327;5,679490151;5,682325581;6,694438007;7,375;8,036458333;;;;;;;;
6;5,679490151;5,682325581;6,694438007;7,375;8,036458333;8,197106481;;;;;;;;
7;5,682325581;6,694438007;7,375;8,036458333;8,197106481;9,27650463;;;;;;;;
6;6,694438007;7,375;8,036458333;8,197106481;9,27650463;11,33333333;;;;;;;;
2;7,375;8,036458333;8,197106481;9,27650463;11,33333333;13,1818287;;;;;;;;
3;8,036458333;8,197106481;9,27650463;11,33333333;13,1818287;13,14108796;;;;;;;;
6;8,197106481;9,27650463;11,33333333;13,1818287;13,14108796;12,91631944;;;;;;;;
7;9,27650463;11,33333333;13,1818287;13,14108796;12,91631944;12,32615741;;;;;;;;
2;11,33333333;13,1818287;13,14108796;12,91631944;12,32615741;9,102893519;;;;;;;;
6;13,1818287;13,14108796;12,91631944;12,32615741;9,102893519;9,054861111;;;;;;;;
6;13,14108796;12,91631944;12,32615741;9,102893519;9,054861111;5,3235363;;;;;;;;
5;12,91631944;12,32615741;9,102893519;9,054861111;5,3235363;3,715610329;;;;;;;;
6;12,32615741;9,102893519;9,054861111;5,3235363;3,715610329;6,649823737;;;;;;;;
5;9,102893519;9,054861111;5,3235363;3,715610329;6,649823737;9,346064815;;;;;;;;
5;9,054861111;5,3235363;3,715610329;6,649823737;9,346064815;7,687731481;;;;;;;;
7;5,3235363;3,715610329;6,649823737;9,346064815;7,687731481;7,900347222;;;;;;;;
0;3,715610329;6,649823737;9,346064815;7,687731481;7,900347222;6,785069444;;;;;;;;
6;6,649823737;9,346064815;7,687731481;7,900347222;6,785069444;6,036111111;;;;;;;;
4;9,346064815;7,687731481;7,900347222;6,785069444;6,036111111;4,441550926;;;;;;;;
5;7,687731481;7,900347222;6,785069444;6,036111111;4,441550926;2,83900463;;;;;;;;
3;7,900347222;6,785069444;6,036111111;4,441550926;2,83900463;2,213773148;;;;;;;;
8;6,785069444;6,036111111;4,441550926;2,83900463;2,213773148;2,105902778;;;;;;;;
5;6,036111111;4,441550926;2,83900463;2,213773148;2,105902778;4,063078704;;;;;;;;
4;4,441550926;2,83900463;2,213773148;2,105902778;4,063078704;3,087717265;;;;;;;;
2;2,83900463;2,213773148;2,105902778;4,063078704;3,087717265;3,546697567;;;;;;;;
5;2,213773148;2,105902778;4,063078704;3,087717265;3,546697567;2,435763889;;;;;;;;
6;2,105902778;4,063078704;3,087717265;3,546697567;2,435763889;2,382926829;;;;;;;;
3;4,063078704;3,087717265;3,546697567;2,435763889;2,382926829;3,812847222;;;;;;;;
7;3,087717265;3,546697567;2,435763889;2,382926829;3,812847222;1,594212963;;;;;;;;
9;3,546697567;2,435763889;2,382926829;3,812847222;1,594212963;-0,186689815;;;;;;;;
5;2,435763889;2,382926829;3,812847222;1,594212963;-0,186689815;1,937587007;;;;;;;;
2;2,382926829;3,812847222;1,594212963;-0,186689815;1,937587007;6,312195122;;;;;;;;
5;3,812847222;1,594212963;-0,186689815;1,937587007;6,312195122;7,887037037;;;;;;;;
5;1,594212963;-0,186689815;1,937587007;6,312195122;7,887037037;5,837093023;;;;;;;;
7;-0,186689815;1,937587007;6,312195122;7,887037037;5,837093023;4,929976852;;;;;;;;
11;1,937587007;6,312195122;7,887037037;5,837093023;4,929976852;5,032097335;;;;;;;;
13;6,312195122;7,887037037;5,837093023;4,929976852;5,032097335;5,26712963;;;;;;;;
6;7,887037037;5,837093023;4,929976852;5,032097335;5,26712963;6,968171296;;;;;;;;
1;5,837093023;4,929976852;5,032097335;5,26712963;6,968171296;13,32303241;;;;;;;;
10;4,929976852;5,032097335;5,26712963;6,968171296;13,32303241;7,561921296;;;;;;;;
5;5,032097335;5,26712963;6,968171296;13,32303241;7,561921296;5,750231481;;;;;;;;
5;5,26712963;6,968171296;13,32303241;7,561921296;5,750231481;3,343402778;;;;;;;;
6;6,968171296;13,32303241;7,561921296;5,750231481;3,343402778;2,258217593;;;;;;;;
8;13,32303241;7,561921296;5,750231481;3,343402778;2,258217593;2,519119351;;;;;;;;
5;7,561921296;5,750231481;3,343402778;2,258217593;2,519119351;3,571527778;;;;;;;;
6;5,750231481;3,343402778;2,258217593;2,519119351;3,571527778;3,649189815;;;;;;;;
9;3,343402778;2,258217593;2,519119351;3,571527778;3,649189815;4,969791667;;;;;;;;
5;2,258217593;2,519119351;3,571527778;3,649189815;4,969791667;6,180555556;;;;;;;;
6;2,519119351;3,571527778;3,649189815;4,969791667;6,180555556;1,722800926;;;;;;;;
2;3,571527778;3,649189815;4,969791667;6,180555556;1,722800926;-0,769328704;;;;;;;;
13;3,649189815;4,969791667;6,180555556;1,722800926;-0,769328704;-1,065625;;;;;;;;
4;4,969791667;6,180555556;1,722800926;-0,769328704;-1,065625;-0,06087963;;;;;;;;
6;6,180555556;1,722800926;-0,769328704;-1,065625;-0,06087963;0,224305556;;;;;;;;
6;1,722800926;-0,769328704;-1,065625;-0,06087963;0,224305556;-0,165277778;;;;;;;;
7;-0,769328704;-1,065625;-0,06087963;0,224305556;-0,165277778;0,853240741;;;;;;;;
3;-1,065625;-0,06087963;0,224305556;-0,165277778;0,853240741;1,952777778;;;;;;;;
5;-0,06087963;0,224305556;-0,165277778;0,853240741;1,952777778;4,569328704;;;;;;;;
6;0,224305556;-0,165277778;0,853240741;1,952777778;4,569328704;3,996180556;;;;;;;;
7;-0,165277778;0,853240741;1,952777778;4,569328704;3,996180556;1,655156431;;;;;;;;
7;0,853240741;1,952777778;4,569328704;3,996180556;1,655156431;2,929861111;;;;;;;;
7;1,952777778;4,569328704;3,996180556;1,655156431;2,929861111;2,443634259;;;;;;;;
8;4,569328704;3,996180556;1,655156431;2,929861111;2,443634259;2,817013889;;;;;;;;
3;3,996180556;1,655156431;2,929861111;2,443634259;2,817013889;2,232523148;;;;;;;;
7;1,655156431;2,929861111;2,443634259;2,817013889;2,232523148;2,218287037;;;;;;;;
8;2,929861111;2,443634259;2,817013889;2,232523148;2,218287037;3,277546296;;;;;;;;
4;2,443634259;2,817013889;2,232523148;2,218287037;3,277546296;3,976593279;;;;;;;;
5;2,817013889;2,232523148;2,218287037;3,277546296;3,976593279;4,462037037;;;;;;;;
2;2,232523148;2,218287037;3,277546296;3,976593279;4,462037037;4,092592593;;;;;;;;
9;2,218287037;3,277546296;3,976593279;4,462037037;4,092592593;2,080208333;;;;;;;;
3;3,277546296;3,976593279;4,462037037;4,092592593;2,080208333;2,89212963;;;;;;;;
6;3,976593279;4,462037037;4,092592593;2,080208333;2,89212963;2,601851852;;;;;;;;
7;4,462037037;4,092592593;2,080208333;2,89212963;2,601851852;2,698263889;;;;;;;;
4;4,092592593;2,080208333;2,89212963;2,601851852;2,698263889;4,078009259;;;;;;;;
5;2,080208333;2,89212963;2,601851852;2,698263889;4,078009259;4,21412037;;;;;;;;
4;2,89212963;2,601851852;2,698263889;4,078009259;4,21412037;4,968253968;;;;;;;;
7;2,601851852;2,698263889;4,078009259;4,21412037;4,968253968;5,729513889;;;;;;;;
2;2,698263889;4,078009259;4,21412037;4,968253968;5,729513889;6,450925926;;;;;;;;
4;4,078009259;4,21412037;4,968253968;5,729513889;6,450925926;6,366782407;;;;;;;;
5;4,21412037;4,968253968;5,729513889;6,450925926;6,366782407;3,684953704;;;;;;;;
4;4,968253968;5,729513889;6,450925926;6,366782407;3,684953704;6,082175926;;;;;;;;
7;5,729513889;6,450925926;6,366782407;3,684953704;6,082175926;8,246180556;;;;;;;;
12;6,450925926;6,366782407;3,684953704;6,082175926;8,246180556;6,683680556;;;;;;;;
2;6,366782407;3,684953704;6,082175926;8,246180556;6,683680556;5,816570104;;;;;;;;
10;3,684953704;6,082175926;8,246180556;6,683680556;5,816570104;3,989930556;;;;;;;;
7;6,082175926;8,246180556;6,683680556;5,816570104;3,989930556;5,260648148;;;;;;;;
3;8,246180556;6,683680556;5,816570104;3,989930556;5,260648148;6,892013889;;;;;;;;
2;6,683680556;5,816570104;3,989930556;5,260648148;6,892013889;6,013541667;;;;;;;;
4;5,816570104;3,989930556;5,260648148;6,892013889;6,013541667;8,675;;;;;;;;
5;3,989930556;5,260648148;6,892013889;6,013541667;8,675;8,047916667;;;;;;;;
4;5,260648148;6,892013889;6,013541667;8,675;8,047916667;9,265121669;;;;;;;;
6;6,892013889;6,013541667;8,675;8,047916667;9,265121669;10,08006952;;;;;;;;
2;6,013541667;8,675;8,047916667;9,265121669;10,08006952;6,733680556;;;;;;;;
3;8,675;8,047916667;9,265121669;10,08006952;6,733680556;6,445116279;;;;;;;;
4;8,047916667;9,265121669;10,08006952;6,733680556;6,445116279;5,066319444;;;;;;;;
4;9,265121669;10,08006952;6,733680556;6,445116279;5,066319444;7,59224537;;;;;;;;
6;10,08006952;6,733680556;6,445116279;5,066319444;7,59224537;7,09212963;;;;;;;;
11;6,733680556;6,445116279;5,066319444;7,59224537;7,09212963;6,690603248;;;;;;;;
11;6,445116279;5,066319444;7,59224537;7,09212963;6,690603248;9,621602787;;;;;;;;
7;5,066319444;7,59224537;7,09212963;6,690603248;9,621602787;8,970023148;;;;;;;;
11;7,59224537;7,09212963;6,690603248;9,621602787;8,970023148;8,624593968;;;;;;;;
4;7,09212963;6,690603248;9,621602787;8,970023148;8,624593968;8,309722222;;;;;;;;
2;6,690603248;9,621602787;8,970023148;8,624593968;8,309722222;7,944444444;;;;;;;;
3;9,621602787;8,970023148;8,624593968;8,309722222;7,944444444;11,07612978;;;;;;;;
5;8,970023148;8,624593968;8,309722222;7,944444444;11,07612978;10,40659722;;;;;;;;
1;8,624593968;8,309722222;7,944444444;11,07612978;10,40659722;8,869675926;;;;;;;;
1;8,309722222;7,944444444;11,07612978;10,40659722;8,869675926;9,310648148;;;;;;;;
2;7,944444444;11,07612978;10,40659722;8,869675926;9,310648148;10,44826389;;;;;;;;
5;11,07612978;10,40659722;8,869675926;9,310648148;10,44826389;9,410763889;;;;;;;;
6;10,40659722;8,869675926;9,310648148;10,44826389;9,410763889;11,74328704;;;;;;;;
9;8,869675926;9,310648148;10,44826389;9,410763889;11,74328704;11,24530707;;;;;;;;
6;9,310648148;10,44826389;9,410763889;11,74328704;11,24530707;12,42523148;;;;;;;;
6;10,44826389;9,410763889;11,74328704;11,24530707;12,42523148;15,54889919;;;;;;;;
4;9,410763889;11,74328704;11,24530707;12,42523148;15,54889919;12,37157895;;;;;;;;
7;11,74328704;11,24530707;12,42523148;15,54889919;12,37157895;11,45392732;;;;;;;;
3;11,24530707;12,42523148;15,54889919;12,37157895;11,45392732;10,53356481;;;;;;;;
6;12,42523148;15,54889919;12,37157895;11,45392732;10,53356481;12,52966396;;;;;;;;
6;15,54889919;12,37157895;11,45392732;10,53356481;12,52966396;13,80046296;;;;;;;;
6;12,37157895;11,45392732;10,53356481;12,52966396;13,80046296;13,4181713;;;;;;;;
4;11,45392732;10,53356481;12,52966396;13,80046296;13,4181713;14,24079254;;;;;;;;
4;10,53356481;12,52966396;13,80046296;13,4181713;14,24079254;14,48217593;;;;;;;;
5;12,52966396;13,80046296;13,4181713;14,24079254;14,48217593;15,06099537;;;;;;;;
3;13,80046296;13,4181713;14,24079254;14,48217593;15,06099537;14,59965278;;;;;;;;
3;13,4181713;14,24079254;14,48217593;15,06099537;14,59965278;14,47384259;;;;;;;;
8;14,24079254;14,48217593;15,06099537;14,59965278;14,47384259;12,88020833;;;;;;;;
4;14,48217593;15,06099537;14,59965278;14,47384259;12,88020833;12,36245655;;;;;;;;
5;15,06099537;14,59965278;14,47384259;12,88020833;12,36245655;12,75717593;;;;;;;;
7;14,59965278;14,47384259;12,88020833;12,36245655;12,75717593;14,4181713;;;;;;;;
3;14,47384259;12,88020833;12,36245655;12,75717593;14,4181713;11,52546296;;;;;;;;
4;12,88020833;12,36245655;12,75717593;14,4181713;11,52546296;11,91375598;;;;;;;;
2;12,36245655;12,75717593;14,4181713;11,52546296;11,91375598;13,42662037;;;;;;;;
